x,y
2771.4638587213235,1538.6506685052448
2832.0773423580686,1618.044713145704
2878.0754615045835,1706.6983254692084
2908.954978607595,1801.71812466532
2921.755769196423,1900.8030793719172
2925.3598604038134,2000.7096920916672
2923.1138063665558,2100.675640281802
2913.572805420339,2200.176625390888
2894.7147800715156,2298.3755441494577
2881.2698172402097,2397.4535714104895
2873.520654983675,2497.1367612951144
2871.3376182949632,2597.1003220550774
2875.014249339598,2697.017255993109
2891.760878391926,2795.375508529307
2923.5063320540266,2890.1922238156785
2952.718464595102,2985.793411044813
2966.269679350986,3084.731483448626
2968.586488344823,3184.672749519348
2959.818316198156,3284.2241905480623
2938.5145883892956,3381.8524205237627
2903.9303710971,3475.5959618091583
2856.3041580080644,3563.4343348294497
2796.9032475990402,3643.771657217294
2727.749173179269,3715.927806407213
2853.1367058346514,869.7859314099187
2907.087198044148,785.6662181537049
2946.3328742340673,693.7576208660175
2977.415261826234,598.7270023421709
2976.4649441653164,513.369704980898
2898.0545680901123,571.7045981127594
2859.388291887939,663.5928466394544
2819.4051875588048,755.0964692808193
2781.0104030881503,847.3771529862697
2751.461835303462,942.8358661170332
2817.32436481026,913.674809056196
3133.5070923594194,364.20528812659177
3056.3155419506274,393.389964052516
3049.6551975636976,478.8893513950752
